step,phi,danger
873,0.144619,0.3484
874,0.144560,0.3682
875,0.144499,0.3878
876,0.144436,0.4072
877,0.144371,0.4263
878,0.144304,0.4451
879,0.144236,0.4636
880,0.144168,0.4816
881,0.144098,0.4992
882,0.142857,0.5163
883,0.141617,0.5328
884,0.140376,0.5488
885,0.139134,0.5642
886,0.137888,0.5788
887,0.136636,0.5928
888,0.135373,0.6061
889,0.134094,0.6186
890,0.132790,0.6303
891,0.131451,0.6411
892,0.130066,0.6511
893,0.128616,0.6603
894,0.127082,0.6685
895,0.125438,0.6758
896,0.123650,0.6822
897,0.121680,0.6876
898,0.119478,0.6921
899,0.116987,0.6955
900,0.114146,0.6980
901,0.110886,0.6995
902,0.110882,0.7000
903,0.110883,0.6995
904,0.110889,0.6980
905,0.110901,0.6955
906,0.110917,0.6920
907,0.110938,0.6875
908,0.110964,0.6821
909,0.110995,0.6757
910,0.111030,0.6683
911,0.111069,0.6601
912,0.111112,0.6509
913,0.111160,0.6409
914,0.111211,0.6300
915,0.111266,0.6183
916,0.111325,0.6058
917,0.111386,0.5925
918,0.111451,0.5785
919,0.111519,0.5638
920,0.111589,0.5485
921,0.111662,0.5325
922,0.111738,0.5159
923,0.113179,0.4988
924,0.114547,0.4812
925,0.115846,0.4632
926,0.117080,0.4447
927,0.118252,0.4259
928,0.119366,0.4068
929,0.120424,0.3874
930,0.121432,0.3678
931,0.122391,0.3480
932,0.123306,0.3281
933,0.124179,0.3081
934,0.125014,0.2881
935,0.125812,0.2681
936,0.126576,0.2482
937,0.127309,0.2285
938,0.128013,0.2089
939,0.128690,0.1896
940,0.129341,0.1705
941,0.129970,0.1517
942,0.130576,0.1333
943,0.131163,0.1154
944,0.131731,0.0979
945,0.132282,0.0809
946,0.132816,0.0644
947,0.133337,0.0486
948,0.133844,0.0333
949,0.134339,0.0188
950,0.134824,0.0049
951,0.135302,0.0000
952,0.135778,0.0000
953,0.136250,0.0000
954,0.136719,0.0000
955,0.137185,0.0000
956,0.137649,0.0000
957,0.138111,0.0000
958,0.138572,0.0000
959,0.139032,0.0000
960,0.139491,0.0000
961,0.139949,0.0000
962,0.140407,0.0000
963,0.140864,0.0000
964,0.141321,0.0000
965,0.141779,0.0000
966,0.142236,0.0000
967,0.142694,0.0000
968,0.143152,0.0000
969,0.143611,0.0000
970,0.144070,0.0000
971,0.144529,0.0000
972,0.144989,0.0000
973,0.144989,0.0000
974,0.144989,0.0000
975,0.144989,0.0000
976,0.144989,0.0000
977,0.144989,0.0000
978,0.144990,0.0000
979,0.144990,0.0000
980,0.145001,0.0098
981,0.145015,0.0239
982,0.145026,0.0387
983,0.145034,0.0542
984,0.145039,0.0702
985,0.145039,0.0869
986,0.145036,0.1041
987,0.145028,0.1218
988,0.145016,0.1399
989,0.145000,0.1584
990,0.144979,0.1773
991,0.144953,0.1965
992,0.144923,0.2159
993,0.144888,0.2355
994,0.144850,0.2554
995,0.144807,0.2753
996,0.144760,0.2953
997,0.144710,0.3153
998,0.144656,0.3352
999,0.144600,0.3551
