step,aux_mel_loss,mel_loss,batch_size,lr,val_loss
1794,0.03435,0.05153,1,0.0006,0.17776
1795,0.03399,0.23084,1,0.0006,0.17776
1796,0.03097,0.08377,1,0.0006,0.17776
1797,0.03057,0.09414,1,0.0006,0.17776
1798,0.03231,0.22122,1,0.0006,0.17776
1799,0.03494,0.04674,1,0.0006,0.17776
1800,0.03386,0.06029,1,0.0006,0.17776
1801,0.03816,0.13989,1,0.0006,0.17776
1802,0.03209,0.06351,1,0.0006,0.17776
1803,0.03279,0.04705,1,0.0006,0.17776
1804,0.03175,0.08012,1,0.0006,0.17776
1805,0.03389,0.08497,1,0.0006,0.17776
1806,0.03191,0.04621,1,0.0006,0.17776
1807,0.03078,0.11846,1,0.0006,0.17776
1808,0.03096,0.12149,1,0.0006,0.17776
1809,0.0321,0.55566,1,0.0006,0.17776
1810,0.02972,0.06695,1,0.0006,0.17776
1811,0.02997,0.05704,1,0.0006,0.17776
1812,0.02898,0.16584,1,0.0006,0.17776
1813,0.02889,0.13846,1,0.0006,0.17776
1814,0.02836,0.24958,1,0.0006,0.17776
1815,0.0311,0.12297,1,0.0006,0.17776
1816,0.02819,0.06326,1,0.0006,0.17776
1817,0.02937,0.0634,1,0.0006,0.17776
1818,0.03609,0.1091,1,0.0006,0.17776
1819,0.03563,0.06278,1,0.0006,0.17776
1820,0.03641,0.06428,1,0.0006,0.17776
1821,0.03841,0.10311,1,0.0006,0.17776
1822,0.03923,0.2152,1,0.0006,0.17776
1823,0.03534,0.70386,1,0.0006,0.17776
1824,0.03533,0.10866,1,0.0006,0.17776
1825,0.03336,0.05876,1,0.0006,0.17776
1826,0.03336,0.07973,1,0.0006,0.17776
1827,0.03751,0.08958,1,0.0006,0.17776
1828,0.03296,0.11801,1,0.0006,0.17776
1829,0.02943,0.06385,1,0.0006,0.17776
1830,0.02951,0.05821,1,0.0006,0.17776
1831,0.03063,0.06488,1,0.0006,0.17776
1832,0.02901,0.05749,1,0.0006,0.17776
1833,0.04856,0.17025,2,0.0006,0.17776
1834,0.05489,0.13067,2,0.0006,0.17776
1835,0.0312,0.0666,2,0.0006,0.17776
1836,0.03147,0.06442,2,0.0006,0.17776
1837,0.03989,0.05521,2,0.0006,0.17776
1838,0.03455,0.20142,2,0.0006,0.17776
1839,0.03366,0.33078,2,0.0006,0.17776
1840,0.03482,0.23416,2,0.0006,0.17776
1841,0.0344,0.46926,2,0.0006,0.17776
1842,0.03813,0.18543,2,0.0006,0.17776
1843,0.03992,0.09091,2,0.0006,0.17776
1844,0.03669,0.06732,2,0.0006,0.17776
1845,0.03879,0.44056,2,0.0006,0.17776
1846,0.03018,0.064,2,0.0006,0.17776
1847,0.03191,0.26884,2,0.0006,0.17776
1848,0.03366,0.13879,2,0.0006,0.17776
1849,0.04015,0.13002,2,0.0006,0.17776
1850,0.03694,0.14855,2,0.0006,0.17776
1851,0.03458,0.09874,2,0.0006,0.17776
1852,0.03735,0.29936,2,0.0006,0.17776
1853,0.03448,0.41397,2,0.0006,0.17776
1854,0.03542,0.06703,2,0.0006,0.17776
1855,0.03309,0.0613,2,0.0006,0.17776
1856,0.03264,0.57655,2,0.0006,0.17776
1857,0.03157,0.19083,2,0.0006,0.17776
1858,0.03495,0.05756,2,0.0006,0.17776
1859,0.03921,0.31729,2,0.0006,0.17776
1860,0.03584,0.28945,2,0.0006,0.17776
1861,0.03143,0.54243,2,0.0006,0.17776
1862,0.035,0.24471,2,0.0006,0.17776
1863,0.03968,0.1137,2,0.0006,0.17776
1864,0.03431,0.07784,2,0.0006,0.17776
1865,0.0376,0.11976,2,0.0006,0.17776
1866,0.0315,0.09177,2,0.0006,0.17776
1867,0.03195,0.21719,2,0.0006,0.17776
1868,0.03393,0.10954,2,0.0006,0.17776
1869,0.03271,0.0807,2,0.0006,0.17776
1870,0.03184,0.17206,2,0.0006,0.17776
1871,0.03423,0.09456,2,0.0006,0.17776
1872,0.03114,0.1082,2,0.0006,0.17776
1873,0.03482,0.09157,2,0.0006,0.17776
1874,0.03427,0.07638,2,0.0006,0.17776
1875,0.03432,0.09323,2,0.0006,0.17776
1876,0.0323,0.30242,2,0.0006,0.17776
1877,0.03318,0.11997,2,0.0006,0.17776
1878,0.03532,0.07581,2,0.0006,0.17776
1879,0.0343,0.05384,2,0.0006,0.17776
1880,0.0315,0.08502,2,0.0006,0.17776
1881,0.03118,0.43993,2,0.0006,0.17776
1882,0.03132,0.47438,2,0.0006,0.17776
1883,0.03024,0.08141,2,0.0006,0.17776
1884,0.04039,0.06459,2,0.0006,0.17776
1885,0.03589,0.33178,2,0.0006,0.17776
1886,0.0322,0.08575,2,0.0006,0.17776
1887,0.03091,0.13385,2,0.0006,0.17776
1888,0.03456,0.38061,1,0.0006,0.17776
1889,0.03715,0.06406,1,0.0006,0.17776
1890,0.03414,0.20336,1,0.0006,0.17776
1891,0.03533,0.42942,1,0.0006,0.17776
1892,0.03391,0.14914,1,0.0006,0.17776
1893,0.03113,0.0911,1,0.0006,0.17776
1894,0.03005,0.08405,1,0.0006,0.17776
1895,0.03368,0.09191,1,0.0006,0.17776
1896,0.03669,0.05656,1,0.0006,0.17776
1897,0.03493,0.09208,1,0.0006,0.17776
1898,0.03344,0.07075,1,0.0006,0.17776
1899,0.03315,0.43606,1,0.0006,0.17776
1900,0.03398,0.94056,1,0.0006,0.17776
1901,0.03573,0.07749,1,0.0006,0.17776
1902,0.0342,0.1538,1,0.0006,0.17776
1903,0.03266,0.1775,1,0.0006,0.17776
1904,0.03337,0.09382,1,0.0006,0.17776
1905,0.03221,0.08002,1,0.0006,0.17776
1906,0.037,0.15024,1,0.0006,0.17776
1907,0.03101,0.05355,1,0.0006,0.17776
1908,0.03129,0.04859,1,0.0006,0.17776
1909,0.03128,0.08696,1,0.0006,0.17776
1910,0.0348,0.05497,1,0.0006,0.17776
1911,0.03297,0.32557,1,0.0006,0.17776
1912,0.03526,0.12734,1,0.0006,0.17776
1913,0.03337,0.52803,1,0.0006,0.17776
1914,0.03255,0.0653,1,0.0006,0.17776
1915,0.03254,0.07587,1,0.0006,0.17776
1916,0.03244,0.07085,1,0.0006,0.17776
1917,0.03162,0.05184,1,0.0006,0.17776
1918,0.03055,0.05542,1,0.0006,0.17776
1919,0.03196,0.05778,1,0.0006,0.17776
1920,0.031,0.21915,1,0.0006,0.17776
1921,0.0295,0.09753,1,0.0006,0.17776
1922,0.02954,0.10513,1,0.0006,0.17776
1923,0.02956,0.05579,1,0.0006,0.17776
1924,0.02859,0.06201,1,0.0006,0.17776
1925,0.02757,0.06977,1,0.0006,0.17776
1926,0.03291,0.05474,1,0.0006,0.17776
1927,0.03246,0.05759,1,0.0006,0.17776
1928,0.0274,0.128,1,0.0006,0.17776
1929,0.03563,0.05725,1,0.0006,0.17776
1930,0.03656,0.07211,1,0.0006,0.17776
1931,0.03476,0.09216,1,0.0006,0.17776
1932,0.0403,0.05832,1,0.0006,0.17776
1933,0.03483,0.11682,1,0.0006,0.17776
1934,0.03415,0.23215,1,0.0006,0.17776
1935,0.04034,0.157,1,0.0006,0.17776
1936,0.033,0.08623,1,0.0006,0.17776
1937,0.03128,0.06283,1,0.0006,0.17776
1938,0.03091,0.60248,1,0.0006,0.17776
1939,0.03142,0.21757,1,0.0006,0.17776
1940,0.03137,0.29025,1,0.0006,0.17776
1941,0.02985,0.0673,1,0.0006,0.17776
1942,0.03225,0.17295,1,0.0006,0.17776
1943,0.03023,0.08024,1,0.0006,0.17776
1944,0.0385,0.46201,2,0.0006,0.17776
1945,0.03709,0.07705,2,0.0006,0.17776
1946,0.03207,0.12996,2,0.0006,0.17776
1947,0.03059,0.08715,2,0.0006,0.17776
1948,0.03407,0.17286,2,0.0006,0.17776
1949,0.03633,0.18099,2,0.0006,0.17776
1950,0.0325,0.07543,2,0.0006,0.17776
1951,0.03239,0.30313,2,0.0006,0.17776
1952,0.03392,0.13859,2,0.0006,0.17776
1953,0.03623,0.35918,2,0.0006,0.17776
1954,0.03878,0.09622,2,0.0006,0.17776
1955,0.03429,0.07565,2,0.0006,0.17776
1956,0.03397,0.10591,2,0.0006,0.17776
1957,0.02983,0.05672,2,0.0006,0.17776
1958,0.03198,0.19741,2,0.0006,0.17776
1959,0.03323,0.05405,2,0.0006,0.17776
1960,0.03913,0.31694,2,0.0006,0.17776
1961,0.03503,0.38215,2,0.0006,0.17776
1962,0.0337,0.15122,2,0.0006,0.17776
1963,0.03307,0.23504,2,0.0006,0.17776
1964,0.03442,0.12532,2,0.0006,0.17776
1965,0.03737,0.06153,2,0.0006,0.17776
1966,0.03433,0.72448,2,0.0006,0.17776
1967,0.03597,0.0873,2,0.0006,0.17776
1968,0.03342,0.07342,2,0.0006,0.17776
1969,0.03432,0.05812,2,0.0006,0.17776
1970,0.0403,0.25666,2,0.0006,0.17776
1971,0.03673,0.2138,2,0.0006,0.17776
1972,0.03359,0.05096,2,0.0006,0.17776
1973,0.0331,0.12614,2,0.0006,0.17776
1974,0.03774,0.26908,2,0.0006,0.17776
1975,0.03584,0.09472,2,0.0006,0.17776
1976,0.03553,0.06623,2,0.0006,0.17776
1977,0.03365,0.08597,2,0.0006,0.17776
1978,0.03152,0.15833,2,0.0006,0.17776
1979,0.03312,0.20768,2,0.0006,0.17776
1980,0.03326,0.07235,2,0.0006,0.17776
1981,0.0314,0.09795,2,0.0006,0.17776
1982,0.03189,0.05677,2,0.0006,0.17776
1983,0.03307,0.06013,2,0.0006,0.17776
1984,0.03381,0.07474,2,0.0006,0.17776
1985,0.03328,0.0617,2,0.0006,0.17776
1986,0.03429,0.08625,2,0.0006,0.17776
1987,0.03242,0.08141,2,0.0006,0.17776
1988,0.03324,0.1588,2,0.0006,0.17776
1989,0.03414,0.69099,2,0.0006,0.17776
1990,0.03366,0.2732,2,0.0006,0.17776
1991,0.03112,0.29227,2,0.0006,0.17776
1992,0.02949,0.06263,2,0.0006,0.17776
1993,0.03109,0.06409,2,0.0006,0.17776
1994,0.02873,0.08638,2,0.0006,0.17776
1995,0.0336,0.43572,2,0.0006,0.17776
1996,0.03564,0.1528,2,0.0006,0.17776
1997,0.03404,0.16006,2,0.0006,0.17776
1998,0.0303,0.38522,2,0.0006,0.17776
1999,0.03331,0.7184,1,0.0006,0.17776
2000,0.03489,0.39851,1,0.0006,0.1969
