val_batches,ref_lr,mad_multiplier,loss_fn,val_size,dispersion,winsorize,threshold_mode,ema_alpha,freeze_bn,relative_improvement,grad_clip,hybrid_lambda,seed,detection_rate,fpr,threshold,mean_detection,std_detection,mean_fpr,std_fpr,auroc,auprc,cohen_d,class_counts,aborted_by_rule
4,0.0001,3.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.47665196695842876,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.49672558457943733,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.4674964976124014,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.4996298154000746,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.46957217140509555,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.4979832288906717,0.0,0.0,0.07692307692307693,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.46970443360949565,0.0,0.0,0.0,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.4997046270710498,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4710735689731238,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.4973145354285455,0.0,0.0,0.07692307692307693,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.4681284319325556,0.0,0.0,0.0,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.49969042597508745,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4696877729915184,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.49732163542827634,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.46959427836386236,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.49966244211676636,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.4721947324675092,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.49612140521403253,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.4614772441515146,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.49956125652234173,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.46393497098862047,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.4976105879572317,0.0,0.0,0.07692307692307693,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.4644553263228487,0.0,0.0,0.0,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.499653613376265,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4660730517017303,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.0,0.49684636685765887,0.0,0.0,0.0,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.46265418154920296,0.0,0.0,0.0,0.0,0.2637362637362637,0.27484039070173527,0.48699447666362683,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.499637383552308,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4644892848656099,0.0,0.0,0.0,0.0,0.31868131868131866,0.2947338744110084,0.42808054672638446,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
4,0.0001,4.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.4968889175220492,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.4647346012190252,0.0,0.0,0.07692307692307693,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.49960833832395124,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.4677374979765896,0.0,0.0,0.07692307692307693,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.0,0.4955172258486278,0.0,0.0,0.0,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.4554579906906278,0.0,0.0,0.0,0.0,0.41758241758241754,0.3267685064456405,0.22368660368791046,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.49949269764460885,0.0,0.0,0.0,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
4,0.0001,4.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4582977705721454,0.0,0.0,0.0,0.0,0.43956043956043955,0.34777690980698495,0.16361084358209033,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.4945680568112396,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.4741726177534305,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.49922807908910893,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.47828939623039785,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.49112302087604764,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.4655457292794978,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.4989747206392561,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.47104969485562587,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.4898888219210371,0.0,0.0,0.07692307692307693,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.46816512107780694,0.0,0.0,0.07692307692307693,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.4987067217598421,0.0,0.0,0.07692307692307693,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.47461619642032493,0.0,0.0,0.07692307692307693,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.0,0.48651529490361234,0.0,0.0,0.0,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.46289686556534737,0.0,0.0,0.0,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.4985184509505294,0.0,0.0,0.0,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.0,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4709588089087172,0.0,0.0,0.0,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.493399076644054,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.4690536439891474,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.49907657511481146,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,1000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.47402884031109227,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.4893798680529967,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.07692307692307693,0.4589889407695592,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.07692307692307693,0.4987809902566498,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,1000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.07692307692307693,0.4655825220405249,0.0,0.0,0.07692307692307693,0.0,0.25274725274725274,0.2709923848081743,0.5423642000380988,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
8,0.0005,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.48781511714068804,0.0,0.0,0.07692307692307693,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.46179613924625673,0.0,0.0,0.0,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.49844972878005095,0.0,0.0,0.0,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,2000,mad,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4695653370917244,0.0,0.0,0.0,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,,42,0.0,0.0,0.4838793356203592,0.0,0.0,0.0,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,,0.7,42,0.0,0.0,0.45564984114838725,0.0,0.0,0.0,0.0,0.2967032967032967,0.2838952247565693,0.5420051634222407,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,,42,0.0,0.0,0.49823007950251946,0.0,0.0,0.0,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,3.5,mse_logits,2000,biweight,0.05,robust,0.2,True,True,1.0,0.7,42,0.0,0.0,0.4652983849948487,0.0,0.0,0.0,0.0,0.32967032967032966,0.30801206447491275,0.4713736628273864,"{""0"": 200, ""1"": 200, ""2"": 200, ""3"": 200, ""4"": 200, ""5"": 200, ""6"": 200, ""7"": 200, ""8"": 200, ""9"": 200}",True
8,0.0005,4.0,mse_logits,1000,mad,0.05,robust,0.2,True,True,,,42,0.0,0.07692307692307693,0.49223009647686844,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.2676246740875224,0.5822671746187708,"{""0"": 100, ""1"": 100, ""2"": 100, ""3"": 100, ""4"": 100, ""5"": 100, ""6"": 100, ""7"": 100, ""8"": 100, ""9"": 100}",True
